ID,Code,BName,Address,City,State,PostalCode,Phone,sapStoreCode,sapStoreTypeCode,storeZone,storeLocation,storeCarpetArea,areaGrading,rsmName,rsmEmail,rsmEmployeeCode,asmName,asmEmail,asmEmployeeCode,serverID,GSTIN,businessPhone,landline,removedDetail,merchandiser,merchandiser1,customRegion,StoreCode,storeManager,lic,emailID
315,ST0315,Sathe PLC - Visakhapatnam,"H.No. 009
Bajwa, Machilipatnam 703124",Visakhapatnam,Andhra Pradesh,455183,0912528548,SAP0315,FRANCHISE,East,Mall,2253,A,Lila Peri,indirakade@example.net,RSM5060,David Garg,wardadyal@example.com,ASM6362,SRV544,28HSESA7844B1Z8,+918723394339,+910641759683,,Max Rama,Zilmil Mohanty,REG7,ST0315,Ishanvi Krishnan,LIC79615,koshylipika@example.net
316,ST0316,Rama-Chahal - Indore,"H.No. 835, Bajwa Chowk, Patiala-612317",Indore,Madhya Pradesh,151474,5063498457,SAP0316,FRANCHISE,North,Standalone,2528,A,Ekiya Krishna,nihal19@example.org,RSM2361,Warinder Comar,hiral22@example.org,ASM1203,SRV809,33NGELJ4916U2Z1,03146150218,7963779576,,Vaishnavi Bose,Oliver Varkey,REG8,ST0316,Nandini Iyer,LIC84760,krishnanchanakya@example.org
317,ST0317,"Bahl, Chopra and Narayan - Mumbai","H.No. 85
Atwal Circle
Kochi 754320",Mumbai,Maharashtra,852197,+915369438134,SAP0317,FRANCHISE,West,Street,2160,A,Bhavani Sani,edhitharandhawa@example.com,RSM7068,Aryan Sura,rborra@example.net,ASM8607,SRV820,30AUCMW6454Q1Z5,+917534433721,+919763023795,,Adweta Golla,,REG10,ST0317,Ganga Khosla,LIC81098,lrattan@example.net
318,ST0318,Sood-Kapadia - Pune,"633, Pathak, Bhilwara-997330",Pune,Maharashtra,571014,+911248037757,SAP0318,RETAIL,Central,Shopping Complex,724,C,Dominic Tailor,tandonrachita@example.org,RSM6963,Maanav Kari,gsaraf@example.org,ASM1844,SRV213,22LOTBL7003F9Z2,01124520792,04551130737,,Girik Raval,Samuel Krishna,REG3,ST0318,Urishilla Grewal,LIC53899,dayalchandani@example.com
319,ST0319,Butala PLC - Ahmedabad,"16/30, Tank Ganj
Bhind 421649",Ahmedabad,Gujarat,682867,+917352157637,SAP0319,RETAIL,West,Street,1423,B+,Matthew Subramaniam,ronithvaidya@example.org,RSM6778,Anusha Kalita,voragagan@example.net,ASM5380,SRV615,31NIBCL6656O8Z9,8069120948,04190245403,,Karan Acharya,,REG9,ST0319,Jeremiah Mukhopadhyay,LIC98907,brijeshdugar@example.org
320,ST0320,Vohra-Bali - Vadodara,"01
Kashyap Path
Proddatur 604858",Vadodara,Gujarat,775194,04470697765,SAP0320,OUTLET,West,Shopping Complex,768,A,Samuel Vasa,tswamy@example.com,RSM8501,Aditya Goda,chamelikala@example.com,ASM2430,SRV182,22FJCDF5521D3Z8,+912629633370,00949599831,,Abha Sampath,,REG1,ST0320,Onveer Dhar,LIC48426,kalitadhruv@example.com
321,ST0321,"Chawla, Thaker and Bera - Thane","H.No. 485, Saini Chowk
Gangtok-775218",Thane,Maharashtra,806393,04369427768,SAP0321,FLAGSHIP,West,Shopping Complex,2220,B,Oni Kala,tthaman@example.net,RSM1351,Kalpit Mistry,balhaarkrishna@example.net,ASM5776,SRV293,12AZHQU6503N6Z6,01544822257,+910014937446,,Janani Mandal,Elijah Guha,REG9,ST0321,Wakeeta Bhagat,LIC81888,nikita75@example.com
322,ST0322,Kuruvilla-Atwal - Bhopal,"558
Butala Street
Kozhikode-330576",Bhopal,Madhya Pradesh,971068,+914174250350,SAP0322,FRANCHISE,East,Street,1755,A,Lajita Babu,rbanerjee@example.com,RSM5259,Faras Shah,raggarwal@example.org,ASM4715,SRV595,21JYBEL5659O3Z3,+912452926430,4951492007,,Hiral Samra,,REG3,ST0322,Wakeeta Sangha,LIC97340,ksinghal@example.com
323,ST0323,"Mishra, Bhatnagar and Mangal - Kolkata","54/604
Kar Road
Jalandhar 125732",Kolkata,West Bengal,803389,02298902340,SAP0323,FLAGSHIP,South,Mall,668,B+,Dhriti Tiwari,apteaarini@example.org,RSM3072,Manya Narasimhan,sarinpatrick@example.org,ASM8223,SRV366,21FGRWB6192L3Z6,8494884638,+914457214634,,Pahal Nagar,Anita Kara,REG9,ST0323,Dayita Venkataraman,LIC49526,prakashcharan@example.com
324,ST0324,Tella-Mani - Chennai,"36/14, Jayaraman
Srikakulam-774153",Chennai,Tamil Nadu,018927,7157637479,SAP0324,RETAIL,West,Standalone,1095,B,Avni Dora,pbalay@example.net,RSM6246,Raghav Buch,vansha95@example.com,ASM3556,SRV104,33RQKUW5842P5Z3,+918080685597,3519360063,,Chatresh Morar,Caleb Kuruvilla,REG8,ST0324,Rachana Nayak,LIC54392,jainsathvik@example.com
325,ST0325,Thaman PLC - Chennai,"H.No. 276, Sahni Street, Purnia 424180",Chennai,Tamil Nadu,000141,+914908868471,SAP0325,FRANCHISE,North,Street,2756,A+,Guneet Kothari,tellaelijah@example.net,RSM6047,Waida Chanda,saanvijaggi@example.net,ASM1406,SRV511,29HOLCK1901T4Z9,+914818009539,+910914603160,,Omya Gupta,Daniel Bajaj,REG5,ST0325,Hardik Mangal,LIC35652,dhingraoviya@example.org
326,ST0326,"Sha, Pau and Chadha - Mumbai","H.No. 550, Seshadri Ganj, Gaya-230358",Mumbai,Maharashtra,395007,07721103414,SAP0326,RETAIL,Central,Standalone,857,C,Yagnesh Batra,keerrayaan@example.net,RSM7462,Girik Sachar,ybalakrishnan@example.net,ASM4185,SRV602,20TTQBV6915M3Z7,4199229656,+919675905232,,Vihaan Biswas,Mohammed Mannan,REG5,ST0326,Aadi Ramakrishnan,LIC55209,yochana91@example.com
327,ST0327,Kuruvilla-Ganesan - Nagpur,"10/00, Din Street
Ujjain-536043",Nagpur,Maharashtra,844518,+911526416642,SAP0327,OUTLET,West,Mall,1383,B,Zilmil Sood,nitesh20@example.net,RSM7809,Ekapad Mannan,qkhanna@example.org,ASM8249,SRV395,15ZXNXN3286S2Z3,+919845271433,07047285300,,Lajita Bhatnagar,Gaurang Pandey,REG9,ST0327,Lohit Wali,LIC53963,jnadkarni@example.net
328,ST0328,Munshi-Mander - Bangalore,"H.No. 97
Kibe Road, Tiruchirappalli 778265",Bangalore,Karnataka,489963,9216469100,SAP0328,FRANCHISE,North,Mall,2177,B+,Indrajit Mukhopadhyay,nitesh74@example.org,RSM7791,Vasudha Natarajan,basakhemal@example.org,ASM3865,SRV669,24WSYEG4047M5Z9,+912978148295,+918705617651,,Pranav Prakash,Chandani Mallick,REG5,ST0328,Dalbir Sankaran,LIC86704,tanaykale@example.net
329,ST0329,"Pingle, Vohra and Bhat - Lucknow","71/59, Chakraborty Nagar, Tirupati 387220",Lucknow,Uttar Pradesh,885078,09910002205,SAP0329,FRANCHISE,Central,Standalone,1419,A+,Ekani Dar,nbrar@example.net,RSM1040,Amrita Jha,bhasinfrederick@example.com,ASM3523,SRV368,19UUPDU5713N3Z8,+917258508437,+914374345526,,Sathvik Sachar,Darsh Wali,REG1,ST0329,Lucky Sridhar,LIC25644,kritikamaster@example.net
330,ST0330,Chandran and Sons - Jaipur,"H.No. 37, Ghose Chowk, Varanasi-786568",Jaipur,Rajasthan,954796,6600733044,SAP0330,FRANCHISE,North,Shopping Complex,2880,B,Warda Jani,tripathiharinakshi@example.com,RSM8144,Netra Kumar,santinaya@example.org,ASM5225,SRV743,31PWDLQ1287I3Z1,1803299888,+912192161984,,Yashvi Bala,Jeevika Master,REG3,ST0330,Harinakshi Edwin,LIC56843,joshua27@example.net
331,ST0331,Bawa PLC - Hyderabad,"480
Khanna Chowk, Motihari 821774",Hyderabad,Telangana,501787,00070249791,SAP0331,RETAIL,East,Shopping Complex,2218,B+,Nakul Sunder,nsen@example.org,RSM1798,Vedhika Chanda,otak@example.net,ASM5749,SRV398,26UCQGY4002Y2Z3,6878523577,3968365969,,Faqid Swamy,Tarak Guha,REG5,ST0331,Bhavna Varkey,LIC45580,sastryhemani@example.com
332,ST0332,"Singh, Mohan and Arora - Nagpur","817
Bahri Ganj, Madhyamgram-696627",Nagpur,Maharashtra,274291,+916549698447,SAP0332,RETAIL,Central,Shopping Complex,1088,A+,Jairaj Jain,vaggarwal@example.com,RSM3243,Onveer Choudhury,shivani07@example.com,ASM9489,SRV388,21YPNKF2678G3Z9,00461766133,08081717450,,Aarini Shankar,,REG9,ST0332,Rachita Subramanian,LIC90403,ladlikaran@example.net
333,ST0333,"Iyer, Oommen and Ganguly - Patna","786
Bhatt Marg
Secunderabad 368469",Patna,Bihar,477715,+913534661784,SAP0333,RETAIL,West,Standalone,812,A+,Jeet Shanker,devansh40@example.org,RSM3150,Omaja Dada,pooja48@example.com,ASM1284,SRV591,21JWLEO9570Y6Z3,+918075267560,01042486383,,Oeshi Oak,,REG2,ST0333,Dalbir Andra,LIC39144,avibrahmbhatt@example.org
334,ST0334,Mander PLC - Kolkata,"H.No. 692
Bora Zila
Jorhat-064243",Kolkata,West Bengal,259408,07233990246,SAP0334,FLAGSHIP,South,Shopping Complex,1013,A,Nidra Lala,toommen@example.org,RSM3133,Janaki De,pillailekha@example.net,ASM2287,SRV535,32YZDCA8934Y7Z1,7811818699,00370065101,,Eta Chander,,REG9,ST0334,Pooja Golla,LIC87748,gardevrinda@example.net
335,ST0335,"Patil, Dara and Krishnan - Delhi","28/474
Shenoy Street, Kolkata 142527",Delhi,Delhi,705882,4567775199,SAP0335,FRANCHISE,North,Shopping Complex,677,A+,Irya Madan,buchyash@example.net,RSM5942,Lekha Chopra,mitalisalvi@example.com,ASM1168,SRV872,13ZDTGS4277F6Z1,0672021975,+915396562061,1974-05-17,Laksh Buch,Jasmit Patil,REG5,ST0335,Ayush Mane,LIC85989,rpradhan@example.com
336,ST0336,Sanghvi-Iyer - Nagpur,"713
Batra Circle
Bhavnagar-902043",Nagpur,Maharashtra,343806,+914304480798,SAP0336,OUTLET,South,Street,2568,C,Vedant Sidhu,fvarma@example.org,RSM2119,Farhan Naik,suriabeer@example.com,ASM2623,SRV939,28YAQGW4138J3Z9,04182732982,7394984507,1987-09-03,Vasatika Nagar,Bakhshi Bhatia,REG4,ST0336,Lakshmi Johal,LIC76085,joshijagvi@example.net
337,ST0337,Ganguly and Sons - Visakhapatnam,"H.No. 447, Radhakrishnan Zila, Patiala-952219",Visakhapatnam,Andhra Pradesh,496054,3548420619,SAP0337,OUTLET,Central,Street,2300,A+,Amara Kaul,daveyauvani@example.net,RSM3963,Joshua Vasa,ishitakanda@example.net,ASM6813,SRV488,23GQHND6149D8Z2,9045411756,+914416660558,,Mohini Boase,Pooja Bhagat,REG6,ST0337,Ekaraj Mohanty,LIC47784,champak14@example.net
338,ST0338,Verma Inc - Vadodara,"H.No. 826
Gara Road
Rourkela-341170",Vadodara,Gujarat,079344,+916493117719,SAP0338,RETAIL,North,Shopping Complex,2522,A+,Bhavani Thaman,onigam@example.net,RSM7304,Omaja Pillai,sgole@example.org,ASM5646,SRV567,29XJVOH7672J7Z4,07602657711,01368522041,,Hitesh Memon,Sachi Deshmukh,REG8,ST0338,Zaid Contractor,LIC99015,anirudh54@example.net
339,ST0339,Johal Group - Nagpur,"910, Kurian Marg, Serampore-070563",Nagpur,Maharashtra,730339,1751235916,SAP0339,FLAGSHIP,North,Standalone,930,B,Aditya Yohannan,wahabchandra@example.net,RSM8177,Abhiram Solanki,uchar@example.net,ASM9563,SRV774,31CDEMM2666X3Z2,1483194840,8715033649,,Niharika Rajagopalan,,REG4,ST0339,Caleb Pandey,LIC87982,yochana68@example.com
340,ST0340,Grover Inc - Indore,"59/86
Mander Ganj
Katni-163999",Indore,Madhya Pradesh,879062,+919566644649,SAP0340,RETAIL,South,Standalone,2544,B+,Aryan Luthra,tanveer23@example.com,RSM5472,Advaith Deol,rudragola@example.com,ASM7557,SRV464,25VTMPQ5569E8Z2,07180895486,0760899209,,Oviya Sehgal,Mohammed Radhakrishnan,REG4,ST0340,Jai Dass,LIC92361,jagatkapadia@example.com
341,ST0341,Acharya Ltd - Kolkata,"H.No. 680, Chanda Path
Aligarh-096082",Kolkata,West Bengal,444946,02188391966,SAP0341,RETAIL,North,Mall,779,B,Nitara Keer,gangadhawan@example.com,RSM1438,Anika Bassi,muniojasvi@example.com,ASM3934,SRV491,29VKEJT2578Y2Z9,+914327547844,3333712677,,Balendra Tailor,Ishanvi Devi,REG4,ST0341,Azad Gala,LIC48477,teerthkrishna@example.org
342,ST0342,"Kala, Shan and Divan - Visakhapatnam","29/707
Srinivas Chowk, Shahjahanpur-621939",Visakhapatnam,Andhra Pradesh,396604,01587578218,SAP0342,FRANCHISE,Central,Shopping Complex,2721,B+,Charvi Warrior,dayita93@example.org,RSM9856,Idika Comar,ekapad57@example.com,ASM9955,SRV118,34BNDMO6153M8Z8,+914870059263,9730004562,1977-08-29,Arjun Ahluwalia,,REG5,ST0342,Bhavini Soni,LIC31514,tgulati@example.org
343,ST0343,Singh-Rastogi - Visakhapatnam,"373
Kunda Circle, Bijapur-688293",Visakhapatnam,Andhra Pradesh,258088,04016021329,SAP0343,FRANCHISE,South,Shopping Complex,2093,B,Anvi Dutta,hardikdixit@example.org,RSM2792,Qadim Date,ykaul@example.org,ASM9037,SRV775,27VRSPP3560Q1Z7,+911470873996,+915837376600,,Pahal Nadkarni,Reva Sur,REG7,ST0343,Vritti De,LIC90863,kperi@example.org
344,ST0344,Rattan-Borde - Nagpur,"H.No. 40
Wali Marg
Ghaziabad-729831",Nagpur,Maharashtra,030795,+914960285534,SAP0344,OUTLET,East,Mall,615,C,Harrison Johal,chackoxiti@example.org,RSM1739,Pallavi Parekh,imaran88@example.net,ASM3100,SRV957,21LZXSA6591M2Z7,3896955334,+918374229040,,Abdul Rege,Upadhriti Samra,REG6,ST0344,Sachi Kashyap,LIC17398,brinda58@example.org
345,ST0345,Sen Inc - Ahmedabad,"H.No. 160, Kalita Chowk, Secunderabad 530505",Ahmedabad,Gujarat,304863,+919497322886,SAP0345,FLAGSHIP,South,Shopping Complex,2927,A+,Garima Mander,sathvikmagar@example.org,RSM2073,Eesha Chauhan,buchlakshit@example.com,ASM5995,SRV217,20FARKB8551V7Z9,00490434940,05489402148,,Liam Devi,,REG8,ST0345,Tara Dalal,LIC87068,gangulyridhi@example.org
346,ST0346,Chana-Sabharwal - Mumbai,"H.No. 094
Rana Ganj
Muzaffarpur-176057",Mumbai,Maharashtra,666609,+917486307960,SAP0346,OUTLET,West,Standalone,1820,C,Urvashi Bora,oscarcherian@example.org,RSM2601,Faraj Bath,vinaya66@example.com,ASM9001,SRV202,32VGKPQ6563F5Z6,05120779862,+914592557680,,Anirudh Nadig,,REG2,ST0346,Yachana Konda,LIC80232,zdoctor@example.org
347,ST0347,"Sood, Merchant and Manda - Pune","87/960
Edwin Road
Sambhal-220495",Pune,Maharashtra,389484,+916261016387,SAP0347,OUTLET,East,Mall,1717,C,Nilima Merchant,vamakshi62@example.com,RSM7586,Hema Maharaj,fpant@example.org,ASM4700,SRV739,33CWSDS6518I2Z9,03984753366,5386758994,,Yochana Sen,,REG2,ST0347,Joshua Rege,LIC95398,pratyush19@example.net
348,ST0348,"Dhar, Taneja and Parmar - Lucknow","H.No. 350
Choudhry Path, Nagercoil 403750",Lucknow,Uttar Pradesh,212051,2759040243,SAP0348,OUTLET,West,Shopping Complex,1319,B,Simon Shere,yashasvi13@example.net,RSM7591,Jhalak Bhatia,arjun19@example.com,ASM5116,SRV739,26OVYRF1304U9Z3,5001397884,+916306451592,,Anjali Chadha,,REG8,ST0348,Damyanti Nath,LIC45118,bdubey@example.com
349,ST0349,Saran LLC - Vadodara,"34, Goswami Path, Hapur 801118",Vadodara,Gujarat,499067,+911067348577,SAP0349,FRANCHISE,Central,Mall,2639,A,Ridhi Srivastava,kharejeevika@example.com,RSM6968,Ubika Padmanabhan,jagratichacko@example.net,ASM8577,SRV251,17EXVYJ8133N6Z2,1765039490,01404915861,,Imaran Jayaraman,Noah Murty,REG5,ST0349,Faqid Mand,LIC47623,jhalakranganathan@example.com
350,ST0350,Bali LLC - Hyderabad,"H.No. 22, Bali Street, Hubli–Dharwad-653110",Hyderabad,Telangana,381427,04484309054,SAP0350,OUTLET,Central,Street,2162,A,Tanveer Shanker,hkulkarni@example.org,RSM2860,Aadi Tata,khannacharles@example.net,ASM3456,SRV296,10HZJOP8145N1Z4,+912092863368,+911288141668,,Kavya Kothari,,REG5,ST0350,Kevin Saha,LIC46408,nikita09@example.org
351,ST0351,"Banik, Garg and Krishnan - Vadodara","H.No. 986
Mittal Circle, Sambhal-143108",Vadodara,Gujarat,730035,+912492544756,SAP0351,FLAGSHIP,North,Standalone,581,A+,Hemang Radhakrishnan,devanutkarsh@example.com,RSM2375,Charita Luthra,ymore@example.org,ASM6143,SRV716,19CNLVV2479M3Z4,+919920290432,+916924534490,,Onkar Kuruvilla,Dalaja Iyer,REG2,ST0351,Jeremiah Vohra,LIC78414,tandonchatresh@example.com
352,ST0352,Dar-Bansal - Patna,"25
Arya Road
Amravati 697491",Patna,Bihar,660984,+916495043359,SAP0352,OUTLET,West,Mall,1475,C,Tripti Deshpande,urvichakrabarti@example.org,RSM3003,Abdul Nagy,naveensavant@example.com,ASM6134,SRV437,36SXMZX4865N4Z3,+916997221245,+910443309193,,Keya Dara,,REG5,ST0352,Fitan Lad,LIC67602,naikgavin@example.org
353,ST0353,Sastry PLC - Thane,"H.No. 760, Bala Marg, Thiruvananthapuram 447055",Thane,Maharashtra,586141,+915837054932,SAP0353,OUTLET,Central,Mall,2508,C,Bachittar Soman,rohannaidu@example.com,RSM7139,Upasna Sachdev,bsinghal@example.org,ASM2850,SRV424,27NPVHI3374L8Z6,04218112108,+910067996923,,Nimrat Comar,,REG10,ST0353,Yashoda Merchant,LIC14562,gmand@example.com
354,ST0354,Mammen LLC - Delhi,"76/13
Dugar Road, Ambala 334739",Delhi,Delhi,409864,08454569195,SAP0354,FLAGSHIP,East,Standalone,1766,B+,Hemani Saha,mohanudarsh@example.org,RSM2999,Wazir Mitter,samarthuppal@example.org,ASM9763,SRV987,17OMAMI5929C4Z5,+911622150280,06868050585,,Chaman Hayre,Dayita Ramachandran,REG8,ST0354,Kala Raghavan,LIC92752,tanejagunbir@example.com
355,ST0355,Chahal-Sodhi - Kanpur,"95
Zachariah Circle, Ratlam-738650",Kanpur,Uttar Pradesh,754571,02885034030,SAP0355,FRANCHISE,North,Shopping Complex,828,B,Shivani Chawla,widishavaidya@example.org,RSM8718,Oni Wadhwa,ogaba@example.org,ASM7765,SRV961,20WNDFW5275Q2Z6,1131994091,5261818784,,Pranav Dubey,Mugdha Bhardwaj,REG9,ST0355,Hritik Nayak,LIC52830,garima79@example.org
356,ST0356,Butala-Dass - Bhopal,"H.No. 21
Mahajan Path, Nadiad 024738",Bhopal,Madhya Pradesh,329177,7187701596,SAP0356,RETAIL,North,Street,2316,A,Amruta Maharaj,qadimdugar@example.org,RSM1050,Idika Badami,hardik02@example.net,ASM7564,SRV304,30JKSCD3585H9Z3,+919345470940,0800033291,,Gauri Goel,Barkha Dara,REG6,ST0356,Bhavika Sachdev,LIC69177,yamini92@example.org
357,ST0357,Cherian Inc - Visakhapatnam,"H.No. 83, Khalsa Nagar
Jamshedpur-171362",Visakhapatnam,Andhra Pradesh,744426,07933391063,SAP0357,FLAGSHIP,East,Street,2929,B+,Netra Sen,unnatibumb@example.org,RSM5616,Ubika Chakrabarti,balcharita@example.com,ASM4254,SRV186,23LFMMS4677A1Z9,1984717661,7716276286,,Wyatt Kalla,Kashish Mohan,REG2,ST0357,Chatresh Balasubramanian,LIC70610,ekiyachaudhry@example.org
358,ST0358,Basu-Master - Pune,"48/78, Din Marg, Nagercoil-837941",Pune,Maharashtra,149228,07683217619,SAP0358,OUTLET,South,Mall,2142,C,Aahana Gulati,vrishtibalan@example.net,RSM8027,Upma Ganesh,hnarasimhan@example.org,ASM5262,SRV252,12LFSDA9615N8Z8,09799555828,+918731737507,,Samesh More,Oeshi Mitra,REG4,ST0358,Ekavir Gaba,LIC44891,sodhikiaan@example.net
359,ST0359,"Rajagopalan, Sem and Dyal - Lucknow","709, Talwar Zila, Udaipur-317811",Lucknow,Uttar Pradesh,565172,+912001199907,SAP0359,FRANCHISE,West,Street,2266,A,Saksham Sarna,morejacob@example.org,RSM4531,Matthew Butala,vbarman@example.org,ASM5636,SRV844,31GNFNZ3391A5Z5,+913245125686,+915017064635,,Chasmum Boase,Fariq Sahni,REG4,ST0359,Kalpit Jhaveri,LIC58449,balankrishna@example.org
360,ST0360,Sarna Inc - Bhopal,"84, Suri Marg, Srinagar-954168",Bhopal,Madhya Pradesh,261560,0741197522,SAP0360,RETAIL,North,Standalone,1045,B+,Dakshesh Chhabra,udyati70@example.com,RSM7513,Aishani Natarajan,haritalata@example.org,ASM4476,SRV830,22WNXTI2196D9Z1,+918272846731,03408021385,1981-12-27,Luke Ben,Zinal Sani,REG8,ST0360,Manya Wali,LIC56439,yashoda61@example.net
361,ST0361,Parmar Group - Delhi,"749
Venkatesh Path
Kozhikode 410594",Delhi,Delhi,191422,05382601967,SAP0361,RETAIL,East,Standalone,1739,B,Maanav Ghose,fmody@example.org,RSM7076,David Ramesh,basakfrado@example.net,ASM3166,SRV672,11SFIFQ9074K8Z3,6244518371,4616516409,1987-08-06,Widisha Chaudhry,Amrita Choudhry,REG7,ST0361,Chakrika Shah,LIC28585,deoharrison@example.com
362,ST0362,Bakshi-Chaudhari - Jaipur,"90/64
Nayar Street, Jorhat 161591",Jaipur,Rajasthan,556118,01162413671,SAP0362,RETAIL,East,Mall,1023,B,Raagini Ganesan,birijaya@example.com,RSM5603,Chavvi Wali,chargaurika@example.org,ASM6907,SRV540,19ITYIQ6128N3Z6,7874380505,09317363726,,Umang Bail,Ijaya Mall,REG3,ST0362,Chanakya Soman,LIC82833,sridharvictor@example.net
363,ST0363,"Kata, Rajagopalan and Mani - Bhopal","H.No. 951
Mahal Path, Siwan-446055",Bhopal,Madhya Pradesh,849482,06482747326,SAP0363,RETAIL,South,Street,723,A,Jalsa Madan,oliver76@example.com,RSM4000,Daksh Kade,esubramaniam@example.net,ASM1587,SRV581,18FWOND9108B8Z6,+915576943678,01963884218,,Rachita Pathak,Abhiram Bala,REG8,ST0363,Kavya Tata,LIC74616,rameshaashi@example.com
364,ST0364,Kapadia Group - Chennai,"54/61
Sanghvi Ganj, Ranchi-837137",Chennai,Tamil Nadu,991425,+913231451752,SAP0364,FLAGSHIP,North,Shopping Complex,883,A,Aishani Lall,bhandariubika@example.com,RSM5654,Yutika Jayaraman,bhargavavedika@example.com,ASM3959,SRV954,15XQISV4479S1Z9,03577040550,06656705397,,Lipika Lal,,REG2,ST0364,Chakrika Balan,LIC42264,yashvi68@example.com
365,ST0365,Randhawa-Pandey - Visakhapatnam,"571
Raval Chowk
Sri Ganganagar-987815",Visakhapatnam,Andhra Pradesh,425519,4125767809,SAP0365,RETAIL,East,Mall,1664,A+,Nathan Sekhon,gautamprabhu@example.com,RSM7458,Girish Dora,lukesaxena@example.net,ASM7120,SRV704,13KEACO8861O5Z1,1640797657,03723294666,,Sai Dugal,,REG10,ST0365,Max Dora,LIC69388,aahanadeo@example.net
366,ST0366,Munshi-Vyas - Kanpur,"H.No. 078
Nair Road
Katni 905343",Kanpur,Uttar Pradesh,314626,+911080395917,SAP0366,FLAGSHIP,South,Mall,1658,B+,Nisha Handa,ranbir71@example.org,RSM1909,Radha Agarwal,mahikabumb@example.net,ASM2158,SRV660,29MCMIF4933Y7Z2,+914434631775,7513951406,1973-06-12,Kamala Kar,,REG7,ST0366,Anthony Ahuja,LIC62742,sathechaitaly@example.net
367,ST0367,Iyer and Sons - Lucknow,"H.No. 90, Dave Ganj
Nellore-131729",Lucknow,Uttar Pradesh,290399,03139279089,SAP0367,FLAGSHIP,North,Shopping Complex,2510,B,Indira Deo,amritasibal@example.net,RSM6080,Inaya Shetty,zilmilsinghal@example.com,ASM3151,SRV467,31DLQGP8298M8Z5,4208484925,+914192013572,,Ucchal Pall,Nachiket Tailor,REG7,ST0367,Nidhi Bose,LIC58265,balendrajayaraman@example.com
368,ST0368,Bobal Ltd - Hyderabad,"94/30
Bhat Zila, Rampur 890976",Hyderabad,Telangana,745610,+919958176588,SAP0368,FRANCHISE,West,Mall,665,C,Suhani Maharaj,deepa93@example.com,RSM6599,Umang Badal,manyabhatti@example.net,ASM8594,SRV792,17UVWEP9638U9Z2,+914752139173,+911009379685,,Zinal Lall,Ekantika Bhargava,REG8,ST0368,Radhika Mahal,LIC49373,mahika25@example.com
369,ST0369,Toor-Dar - Kolkata,"64/92, Barad Marg, Silchar 156950",Kolkata,West Bengal,385141,08137616054,SAP0369,FLAGSHIP,East,Street,2642,B,Nirja Krishna,nchaudry@example.org,RSM5841,Mason Kari,isaac83@example.com,ASM1781,SRV664,12BQDQN7766D8Z5,01669165581,6872087223,,Kritika Shanker,Keya Koshy,REG9,ST0369,Arin Khatri,LIC12132,ganeshgeetika@example.org
370,ST0370,"Tailor, Wagle and Sheth - Chennai","12/265
Raghavan Marg
Chinsurah-629082",Chennai,Tamil Nadu,682240,7226134897,SAP0370,FRANCHISE,South,Street,2109,A+,Henry Jhaveri,vkalita@example.net,RSM2364,Prisha Mohanty,uwagle@example.net,ASM7819,SRV997,32JKSXO8371T5Z6,+911279826869,+914778297485,,Ayush Khalsa,Wyatt Mannan,REG3,ST0370,Oni Narain,LIC37665,nigamnimrat@example.net
371,ST0371,"Bora, Babu and De - Hyderabad","39/644
Narang
Alwar 078838",Hyderabad,Telangana,712294,4665738246,SAP0371,RETAIL,Central,Shopping Complex,935,B,Mohammed Sibal,bsood@example.com,RSM9755,Ekantika Malhotra,aradhana64@example.com,ASM1293,SRV105,22DAFUP8539W7Z8,06542324696,08662403526,,Ethan Mistry,Yug Kapadia,REG10,ST0371,Yuvraj Kade,LIC57281,farya@example.net
372,ST0372,Palla-Deshpande - Indore,"22/900
Sachdev Ganj, Aizawl-726512",Indore,Madhya Pradesh,241857,7227097337,SAP0372,OUTLET,North,Street,1053,A+,Mugdha Sankaran,kuriangarima@example.net,RSM4126,Parth Sarin,iyengarriya@example.net,ASM2833,SRV935,10WGAGP3378U4Z7,+911868014061,1547850523,,Nitesh Shankar,Matthew Kurian,REG9,ST0372,Omya Andra,LIC35023,khayer@example.com
373,ST0373,"Hayre, Sheth and Tella - Bangalore","75/154, Chaudhari Nagar
Hapur 337516",Bangalore,Karnataka,739459,00425932876,SAP0373,OUTLET,West,Street,2441,B,Maya Madan,siyachada@example.org,RSM1357,Faraj Balay,ekani32@example.org,ASM2908,SRV270,14XWOPP1321O4Z4,1559797834,+914744881626,,Farhan Raj,Bhavani Natt,REG7,ST0373,Alka Jaggi,LIC16674,chandranpahal@example.net
374,ST0374,"Mane, Murty and Balakrishnan - Kanpur","H.No. 369, Singhal Ganj
Munger 306338",Kanpur,Uttar Pradesh,046592,2305014412,SAP0374,RETAIL,North,Standalone,2202,B,Lekha Krishnan,keerqushi@example.org,RSM5764,Lakshmi Padmanabhan,lavanyabajwa@example.com,ASM1606,SRV599,22PQSXT8993H1Z9,04695479949,5161296684,2001-06-15,Abeer Karpe,Vyanjana Hora,REG9,ST0374,Anita Sahni,LIC18324,jeremiah14@example.net
